strain	cluster
USA/WA-Altius-ALTCOV-ADWVPRA7JQ4JFYGV/2021	1032
USA/WA-UW-21042602265/2021	1032
USA/WA-S10371/2021	1032
USA/WA-CDC-UW21042711640/2021	1033
USA/WA-UW-21042824097/2021	1033
USA/WA-Altius-ALTCOV-UYBFYAH3QSNSD2V6/2021	1034
USA/WA-UW-21051570640/2021	1035
USA/WA-CDC-UW21051959549/2021	1035
USA/WA-UW-21051584767/2021	1035
USA/WA-S8296/2021	1035
USA/WA-CDC-UW21052476113/2021	1036
USA/WA-UW-21050636205/2021	1037
USA/WA-PHL-000712/2021	1037
USA/WA-UW-21042724264/2021	1038
USA/WA-S8289/2021	1039
USA/WA-UW-21051106844/2021	1040
USA/WA-CDC-UW21051147763/2021	1041
USA/WA-Altius-ALTCOV-7G4LTBPNEL7SNNQR/2021	1042
USA/WA-Altius-ALTCOV-NDGWIPOUEB2M4IVR/2021	1042
USA/WA-Altius-ALTCOV-4RCU7MOAR4EQEOUV/2021	1042
USA/WA-Altius-ALTCOV-QSK22JYKVIMI4AFC/2021	1042
USA/WA-CDC-UW21050325612/2021	1042
USA/WA-CDC-UW21050391278/2021	1042
USA/WA-S8210/2021	1043
USA/WA-S7600/2021	1044
USA/WA-S7596/2021	1044
USA/WA-S8160/2021	1045
USA/WA-UW-21041931551/2021	1046
USA/WA-UW-21042287297/2021	1046
USA/WA-UW-21042701869/2021	1046
USA/WA-UW-21042872601/2021	1046
USA/WA-UW-2021041541912/2021	1046
USA/WA-UW-21042790054/2021	1046
USA/WA-S7597/2021	1046
USA/WA-UW-21050802451/2021	1046
USA/WA-S11530/2021	1046
USA/WA-S8221/2021	1046
USA/WA-Altius-ALTCOV-4KJP7CFNXOUVV6UZ/2021	1046
USA/WA-UW-21041972538/2021	1046
USA/WA-CDC-UW21041935751/2021	1046
USA/WA-CDC-UW21050376712/2021	1046
USA/WA-Altius-ALTCOV-CCIWZJBP33F6KOEA/2021	1046
USA/WA-UW-21043013835/2021	1046
USA/WA-UW-21043089326/2021	1046
USA/WA-CDC-UW21050351372/2021	1046
USA/WA-CDC-UW21050141798/2021	1046
USA/WA-CDC-UW21050394852/2021	1046
USA/WA-UW-2021040811838/2021	1046
USA/WA-UW-21041747098/2021	1046
USA/WA-UW-68681/2021	1046
USA/WA-UW-2021032902470/2021	1046
USA/WA-UW-2021040101075/2021	1046
USA/WA-UW-2021040107411/2021	1046
USA/WA-Altius-ALTCOV-TSLIBJM4FQ3SP7TS/2021	1046
USA/WA-UW-2021040102449/2021	1046
USA/WA-UW-2021040570741/2021	1046
USA/WA-UW-68812/2021	1046
USA/WA-UW-21042957365/2021	1046
USA/WA-Altius-ALTCOV-SLD4K4JO25FYZJAK/2021	1046
USA/WA-CDC-UW21050305249/2021	1046
USA/WA-UW-2021040880740/2021	1046
USA/WA-UW-21051095198/2021	1046
USA/WA-UW-21042221352/2021	1046
USA/WA-UW-21042223541/2021	1046
USA/WA-UW-2021041050967/2021	1046
USA/WA-Altius-ALTCOV-555SRE5SA5FMV4BX/2021	1046
USA/WA-UW-21050521054/2021	1046
USA/WA-Altius-ALTCOV-H3STOCS23REW7IEX/2021	1046
USA/WA-CDC-LC0044973/2021	1046
USA/WA-Altius-ALTCOV-F26Y2WTOWIH6DLGV/2021	1047
USA/WA-UW-21042766132/2021	1048
USA/WA-CDC-UW21050484890/2021	1048
USA/WA-UW-21041975763/2021	1048
USA/WA-CDC-UW21050255003/2021	1048
USA/WA-UW-21050172836/2021	1048
USA/WA-UW-21042914995/2021	1048
USA/WA-UW-21043023102/2021	1048
USA/WA-Altius-ALTCOV-CBVTHJ2275IQLVC4/2021	1049
USA/WA-UW-21042054996/2021	1050
USA/WA-UW-21042241454/2021	1051
USA/WA-UW-21042267702/2021	1052
USA/WA-CDC-UW21052480513/2021	1053
USA/WA-CDC-UW21051759568/2021	1053
USA/WA-Altius-ALTCOV-RM6YUBDGI774K7DX/2021	1054
USA/WA-Altius-ALTCOV-KWL5FXNUJF6IMYUY/2021	1054
USA/WA-UW-21042708902/2021	1054
USA/WA-UW-21042783509/2021	1054
USA/WA-UW-21042781052/2021	1054
USA/WA-UW-21042923826/2021	1054
USA/WA-PHL-000632/2021	1054
USA/WA-UW-2021041662982/2021	1055
USA/WA-Altius-ALTCOV-WEUAVEIHO5LCFEDG/2021	1056
USA/WA-UW-21041929313/2021	1057
USA/WA-UW-21042287561/2021	1058
USA/WA-UW-21042648995/2021	1058
USA/WA-UW-21050386560/2021	1058
USA/WA-CDC-UW21050322316/2021	1058
USA/WA-CDC-UW21050370329/2021	1058
USA/WA-CDC-UW21050696706/2021	1058
USA/WA-CDC-UW21051173230/2021	1058
USA/WA-UW-21051045611/2021	1058
USA/WA-UW-21051321525/2021	1058
USA/WA-CDC-UW21051301057/2021	1058
USA/WA-UW-21051598590/2021	1058
USA/WA-UW-21042309291/2021	1059
USA/WA-UW-69283/2021	1060
USA/WA-UW-69319/2021	1060
USA/WA-UW-69301/2021	1060
USA/WA-UW-69343/2021	1061
USA/WA-UW-21042015379/2021	1062
USA/WA-CDC-UW21042807962/2021	1063
USA/WA-S8276/2021	1063
USA/WA-S8116/2021	1063
USA/WA-S7628/2021	1064
USA/WA-S8179/2021	1064
USA/WA-UW-2021033103822/2021	1065
USA/WA-CDC-UW21052640899/2021	1066
USA/WA-CDC-UW21052072729/2021	1066
USA/WA-CDC-UW21051729991/2021	1066
USA/WA-Altius-ALTCOV-MT25RLNYQVBHJKBC/2021	1067
USA/WA-UW-21042330277/2021	1068
USA/WA-Altius-ALTCOV-Y4DLF4WKVDK52ZSE/2021	1069
USA/WA-CDC-UW21051842578/2021	1070
USA/WA-Altius-ALTCOV-4YAQZOIIHAV6AVWY/2021	1071
USA/WA-Altius-ALTCOV-4ACFVAPXFLKMV6Q6/2021	1072
USA/WA-UW-21042382175/2021	1073
USA/WA-UW-21042234516/2021	1074
USA/WA-UW-21042458298/2021	1074
USA/WA-CDC-UW21050337287/2021	1074
USA/WA-UW-21042795953/2021	1074
USA/WA-Altius-ALTCOV-P2IZ5LIRSZ6OHLTD/2021	1074
USA/WA-CDC-UW21052297693/2021	1074
USA/WA-CDC-UW21052231587/2021	1074
USA/WA-S7515/2021	1074
USA/WA-Altius-ALTCOV-MLYA3RBZPFTRKQQU/2021	1074
USA/WA-Altius-ALTCOV-GZYKW4JFH4G67VUO/2021	1075
USA/WA-UW-21042952454/2021	1076
USA/WA-CDC-UW21051776788/2021	1077
USA/WA-S6524/2021	1078
USA/WA-Altius-ALTCOV-2KFFMT4PNJMJYEU4/2021	1078
USA/WA-Altius-ALTCOV-CPQC33NTOX4LWNX5/2021	1078
USA/WA-UW-21050573882/2021	1078
USA/WA-UW-21050550073/2021	1078
USA/WA-Altius-ALTCOV-WPYUR2XSIJVMQ5RV/2021	1079
USA/WA-CDC-UW21051056079/2021	1080
USA/WA-UW-21050556938/2021	1080
USA/WA-UW-21050504270/2021	1080
USA/WA-Altius-ALTCOV-TI54ONBY463UUTBE/2021	1081
USA/WA-Altius-ALTCOV-V7735TSK7UPSGQHN/2021	1081
USA/WA-Altius-ALTCOV-HZS2LVJ7LPROHJF4/2021	1081
USA/WA-Altius-ALTCOV-DMT6TJZYKCOFCVWX/2021	1081
USA/WA-UW-21041942038/2021	1082
USA/WA-UW-21042020125/2021	1082
USA/WA-CDC-UW21052777645/2021	1082
USA/WA-CDC-UW21051383944/2021	1082
USA/WA-UW-21052988520/2021	1083
USA/WA-UW-21052961915/2021	1083
USA/WA-UW-21052839283/2021	1083
USA/WA-Altius-ALTCOV-LWVXG3R6SYIOSVWC/2021	1083
USA/WA-Altius-ALTCOV-WFHAUK54DYJIIYX4/2021	1083
USA/WA-CDC-UW21053149846/2021	1083
USA/WA-Altius-ALTCOV-G3VEOZGZS4ZKESSD/2021	1083
USA/WA-Altius-ALTCOV-S6BXRRPKIEZHUFEJ/2021	1083
USA/WA-S8833/2021	1084
USA/WA-UW-21042244627/2021	1084
USA/WA-UW-21042491452/2021	1084
USA/WA-UW-21042694818/2021	1084
USA/WA-UW-21050386401/2021	1084
USA/WA-Altius-ALTCOV-GF2G2BNW5RRTQ7SD/2021	1084
USA/WA-Altius-ALTCOV-KFK2AILMARPIRJDK/2021	1084
USA/WA-Altius-ALTCOV-NHS4L6KCKOWOHUH3/2021	1084
USA/WA-Altius-ALTCOV-CVQTN3HNDTV7O7BE/2021	1084
USA/WA-Altius-ALTCOV-PQ6NT4CVQKXJP6BJ/2021	1084
USA/WA-UW-2021041599704/2021	1084
USA/WA-Altius-ALTCOV-X4U5L3PXSYAEEUXP/2021	1084
USA/WA-Altius-ALTCOV-ZDSLUIVA6QE5J5W4/2021	1084
USA/WA-UW-21042066068/2021	1084
USA/WA-Altius-ALTCOV-SDKXT3REYSREDBXS/2021	1084
USA/WA-Altius-ALTCOV-GYBFCFJSSKQ4KUR3/2021	1084
USA/WA-UW-21042657962/2021	1084
USA/WA-CDC-UW21042695351/2021	1084
USA/WA-UW-21042721505/2021	1084
USA/WA-Altius-ALTCOV-RESDD2VTYUCHXBBX/2021	1084
USA/WA-Altius-ALTCOV-42N6FPCQJ62T45UR/2021	1084
USA/WA-UW-21041751660/2021	1084
USA/WA-Altius-ALTCOV-XCKC57FP4J5GTER6/2021	1084
USA/WA-CDC-UW21051795816/2021	1084
USA/WA-CDC-UW21052280527/2021	1084
USA/WA-S9170/2021	1084
USA/WA-S8875/2021	1084
USA/WA-Altius-ALTCOV-GRQ24UAZXSEAVRE4/2021	1084
USA/WA-Altius-ALTCOV-HDWHCOODL6EANWSA/2021	1084
USA/WA-Altius-ALTCOV-HEHLLCKD2PI5SEFQ/2021	1084
USA/WA-Altius-ALTCOV-S3P3H5CQYRYC5MA6/2021	1084
USA/WA-Altius-ALTCOV-5LGX7JZKFJOEQPAA/2021	1084
USA/WA-Altius-ALTCOV-5BWV7IR5HEN7CDVV/2021	1084
USA/WA-Altius-ALTCOV-F5YZWMNJKTJ6FSWE/2021	1084
USA/WA-UW-21043090355/2021	1084
USA/WA-UW-21042854332/2021	1084
USA/WA-Altius-ALTCOV-NDABFTJKLSXOIJVL/2021	1084
USA/WA-S7583/2021	1084
USA/WA-Altius-ALTCOV-TNW7I7DBTGAPZZAR/2021	1084
USA/WA-Altius-ALTCOV-FXKA2O3QZOC3GEXE/2021	1084
USA/WA-UW-21042069200/2021	1085
USA/WA-UW-21043081585/2021	1086
USA/WA-UW-21042072598/2021	1087
USA/WA-Altius-ALTCOV-ZU72VYQOP4ZH2GGA/2021	1088
USA/WA-CDC-UW21042774448/2021	1089
USA/WA-Altius-ALTCOV-6HVD4ZSEEGGS2JB5/2021	1090
USA/WA-UW-21042034209/2021	1091
USA/WA-PHL-000480/2021	1092
USA/WA-Altius-ALTCOV-GLE36YI3GCN7XITS/2021	1093
USA/WA-UW-2021041501473/2021	1094
USA/WA-UW-2021041009953/2021	1095
USA/WA-S6585/2021	1096
USA/WA-UW-2021041553596/2021	1097
USA/WA-CDC-UW21051376862/2021	1098
USA/WA-UW-21051051979/2021	1098
USA/WA-UW-21041955651/2021	1099
USA/WA-Altius-ALTCOV-2ATK4OCVEKRQZAB5/2021	1100
USA/WA-Altius-ALTCOV-QQXNROIVAM7VDASP/2021	1100
USA/WA-S7570/2021	1100
USA/WA-Altius-ALTCOV-XSNSQPKUTVIRJQCI/2021	1100
USA/WA-S9320/2021	1101
USA/WA-UW-21042994171/2021	1102
USA/WA-UW-21042940357/2021	1102
USA/WA-S7630/2021	1102
USA/WA-S8277/2021	1102
USA/WA-CDC-UW21051255874/2021	1102
USA/WA-CDC-UW21051249194/2021	1102
USA/WA-Altius-ALTCOV-BKGP7LC64XQIPVET/2021	1102
USA/WA-S9311/2021	1102
USA/WA-CDC-UW21060424532/2021	1102
USA/WA-S8103/2021	1102
USA/WA-S9080/2021	1103
USA/WA-UW-2021040751674/2021	1104
USA/WA-UW-2021041315613/2021	1105
USA/WA-Altius-ALTCOV-OOG5KA6GWDRUKQEO/2021	1106
USA/WA-CDC-UW21050552053/2021	1107
USA/WA-UW-21042402936/2021	1108
USA/WA-UW-21042848510/2021	1109
USA/WA-Altius-ALTCOV-FWHEG2MZYEDYCKA4/2021	1110
USA/WA-S8251/2021	1110
USA/WA-CDC-UW21051790252/2021	1110
USA/WA-Altius-ALTCOV-FUHMKFTRP7B3XVTR/2021	1110
USA/WA-Altius-ALTCOV-QORCENTNWFX3EFC6/2021	1110
USA/WA-Altius-ALTCOV-U623S457NOCGNTHC/2021	1110
USA/WA-Altius-ALTCOV-KEGF43DYWVBURSGL/2021	1110
USA/WA-Altius-ALTCOV-LOJK3BSDW2KBVGUQ/2021	1111
USA/WA-Altius-ALTCOV-GJ4LY22KUWU6ZDVT/2021	1112
USA/WA-Altius-ALTCOV-CXT4572U3E4M3ZR3/2021	1112
USA/WA-UW-21042034693/2021	1113
USA/WA-UW-21042532564/2021	1114
USA/WA-Altius-ALTCOV-7MW7LYCMD5KRGNAY/2021	1115
USA/WA-Altius-ALTCOV-H3LT3AG2X33XHVUM/2021	1115
USA/WA-S7523/2021	1115
USA/WA-UW-21050385232/2021	1115
USA/WA-UW-21050307819/2021	1115
USA/WA-CDC-UW21050479047/2021	1115
USA/WA-Altius-ALTCOV-T4ZJLBUO3AZENOQL/2021	1115
USA/WA-Altius-ALTCOV-KEKGB7GDKH5M34EP/2021	1115
USA/WA-S8480/2021	1115
USA/WA-UW-21050394665/2021	1115
USA/WA-S8203/2021	1115
USA/WA-Altius-ALTCOV-GQVOMCKV2M2FIXA6/2021	1115
USA/WA-S8275/2021	1115
USA/WA-UW-21050574352/2021	1115
USA/WA-UW-21050643130/2021	1115
USA/WA-UW-21050584947/2021	1115
USA/WA-UW-21050602332/2021	1115
USA/WA-UW-21050596025/2021	1115
USA/WA-UW-21042004648/2021	1116
USA/WA-UW-2021040802656/2021	1116
USA/WA-UW-2021040928508/2021	1116
USA/WA-S6320/2021	1117
USA/WA-S6323/2021	1118
USA/WA-S6321/2021	1118
USA/WA-CDC-LC0035344/2021	1118
USA/WA-UW-2021033101821/2021	1119
USA/WA-UW-2021033104483/2021	1119
USA/WA-UW-2021033106599/2021	1120
USA/WA-UW-2021033101308/2021	1121
USA/WA-S6100/2021	1121
USA/WA-S6140/2021	1121
USA/WA-S6163/2021	1121
USA/WA-Altius-ALTCOV-5FCEFWZFVDW4ZDXM/2021	1121
USA/WA-UW-21041932884/2021	1121
USA/WA-CDC-UW21051366898/2021	1121
USA/WA-CDC-UW21051172690/2021	1121
USA/WA-UW-68695/2021	1122
USA/WA-UW-2021041644973/2021	1123
USA/WA-UW-2021040509523/2021	1123
USA/WA-UW-2021040530187/2021	1123
USA/WA-UW-2021040500011/2021	1123
USA/WA-UW-21041641762/2021	1123
USA/WA-UW-2021040518573/2021	1124
USA/WA-UW-2021040532986/2021	1125
USA/WA-S6812/2021	1125
USA/WA-CDC-UW21042619594/2021	1126
USA/WA-Altius-ALTCOV-RW65OYZ3K53TDETK/2021	1127
USA/WA-Altius-ALTCOV-YD3V3JLG5ED52NAN/2021	1127
USA/WA-Altius-ALTCOV-LQFYRGX4XELQ6FVL/2021	1127
USA/WA-Altius-ALTCOV-XKFTGDQHGGRNIHUM/2021	1127
USA/WA-CDC-UW21050379719/2021	1127
USA/WA-Altius-ALTCOV-M7QC6PHCIRBNIIQI/2021	1127
USA/WA-Altius-ALTCOV-HIHTJ2FMPTCMHDS3/2021	1127
USA/WA-Altius-ALTCOV-5KZ4UL56BS3GDVG2/2021	1127
USA/WA-CDC-UW21051384887/2021	1127
USA/WA-S5902/2021	1128
USA/WA-S5911/2021	1129
USA/WA-UW-21042229962/2021	1130
USA/WA-UW-21043063522/2021	1131
USA/WA-CDC-UW21052416671/2021	1132
USA/WA-CDC-UW21051727869/2021	1132
USA/WA-S6228/2021	1133
USA/WA-S6116/2021	1133
USA/WA-UW-21042837688/2021	1133
USA/WA-UW-21042656437/2021	1133
USA/WA-UW-21042211010/2021	1133
USA/WA-S7488/2021	1133
USA/WA-UW-21042853183/2021	1133
USA/WA-CDC-UW21050479800/2021	1133
USA/WA-S7450/2021	1133
USA/WA-Altius-ALTCOV-QBEXYXUWS6YLMSTK/2021	1134
USA/WA-Altius-ALTCOV-E5VGBUBPXALMSCCC/2021	1135
USA/WA-Altius-ALTCOV-OK7AY7TYT5TEONUI/2021	1135
USA/WA-Altius-ALTCOV-KKEOZZMGVWCXJ4FJ/2021	1135
USA/WA-CDC-UW21060194831/2021	1135
USA/WA-CDC-UW21052692128/2021	1136
USA/WA-Altius-ALTCOV-LH4ZZQHEJPII3VB5/2021	1136
USA/WA-Altius-ALTCOV-QVRFIL2HZHBSJVDX/2021	1136
USA/WA-Altius-ALTCOV-54OHLAHACBQSX6R3/2021	1136
USA/WA-Altius-ALTCOV-URPYJAVIHUSW7WE7/2021	1136
USA/WA-Altius-ALTCOV-RH4W4TUL7FZRQCFA/2021	1136
USA/WA-Altius-ALTCOV-4D7MJ4GMYFQVUBBH/2021	1136
USA/WA-Altius-ALTCOV-L37YMIRRADVZMFSQ/2021	1136
USA/WA-CDC-UW21060163912/2021	1136
USA/WA-UW-2021040104004/2021	1137
USA/WA-UW-2021040106786/2021	1138
USA/WA-UW-2021040990434/2021	1139
USA/WA-UW-2021040902780/2021	1139
USA/WA-UW-2021040930086/2021	1139
USA/WA-UW-2021040932379/2021	1139
USA/WA-UW-2021040983147/2021	1139
USA/WA-UW-2021040651949/2021	1140
USA/WA-UW-2021041237378/2021	1141
USA/WA-UW-2021041477293/2021	1142
USA/WA-UW-21041748613/2021	1143
USA/WA-UW-21041759912/2021	1144
USA/WA-UW-21041960589/2021	1145
USA/WA-UW-21041990912/2021	1145
USA/WA-Altius-ALTCOV-426Q3H2TLEHSZTGI/2021	1146
USA/WA-Altius-ALTCOV-2XCZOACUXBYWDYCY/2021	1147
USA/WA-UW-2021041226777/2021	1148
USA/WA-Altius-ALTCOV-GPO3FNFEZCQACRWS/2021	1148
USA/WA-UW-2021041274744/2021	1148
USA/WA-Altius-ALTCOV-J5AMT36XWXBI4GCF/2021	1149
USA/WA-UW-2021041424007/2021	1150
USA/WA-S7032/2021	1151
USA/WA-UW-21051507718/2021	1152
USA/WA-Altius-ALTCOV-OGLPME5OUSE2LSUL/2021	1152
USA/WA-CDC-UW21051150884/2021	1153
USA/WA-UW-21050525842/2021	1154
USA/WA-CDC-UW21050377672/2021	1155
USA/WA-UW-21050399469/2021	1155
USA/WA-UW-21050533943/2021	1156
USA/WA-UW-2021041625717/2021	1157
USA/WA-Altius-ALTCOV-4THBOSI5CWS3VSC5/2021	1158
USA/WA-UW-21042382491/2021	1159
USA/WA-Altius-ALTCOV-UEH47TGSWD5FE5S7/2021	1160
USA/WA-Altius-ALTCOV-Z46BWGO6UHBGZNRC/2021	1160
USA/WA-Altius-ALTCOV-R67OTHI7QZEIAXWZ/2021	1160
USA/WA-Altius-ALTCOV-AACDLLARW32ADZT2/2021	1160
USA/WA-S9466/2021	1160
USA/WA-CDC-LC0067978/2021	1160
USA/WA-UW-21051830304/2021	1161
USA/WA-CDC-UW21051285453/2021	1161
USA/WA-CDC-UW21051232947/2021	1161
USA/WA-CDC-UW21051807371/2021	1161
USA/WA-UW-21051426115/2021	1161
USA/WA-S8430/2021	1161
USA/WA-UW-21052191205/2021	1161
USA/WA-Altius-ALTCOV-LP5NYTUDRH7QE4HN/2021	1161
USA/WA-Altius-ALTCOV-FGSVIGQ3CU2FWARA/2021	1161
USA/WA-Altius-ALTCOV-PZWTKRMKHFVTK6VB/2021	1161
USA/WA-PHL-001190/2021	1161
USA/WA-CDC-UW21060137651/2021	1161
USA/WA-Altius-ALTCOV-BMRWEWCEKCD2R6QV/2021	1161
USA/WA-CDC-UW21060152623/2021	1161
USA/WA-CDC-UW21060145354/2021	1161
USA/WA-CDC-UW21060179240/2021	1161
USA/WA-Altius-ALTCOV-IIHBLR3PJNSZQYWO/2021	1161
USA/WA-CDC-UW21062445836/2021	1161
USA/WA-Altius-ALTCOV-GLKMQ62ICN2JPKB3/2021	1161
